Time,Lat,Long
2024-03-13 09:32:52.940801,33.812829,-84.16019
2024-03-13 09:32:53.942094,33.812828833333334,-84.16019016666667
2024-03-13 09:32:54.940837,33.812828833333334,-84.16018983333333
2024-03-13 09:32:55.943685,33.8128285,-84.16018983333333
2024-03-13 09:32:56.943899,33.812828333333336,-84.16019
2024-03-13 09:32:57.944400,33.812828,-84.16019033333333
2024-03-13 09:32:58.941977,33.81282783333333,-84.16019083333333
2024-03-13 09:32:59.942992,33.81282733333333,-84.16019066666667
2024-03-13 09:33:00.944447,33.81282683333333,-84.16019016666667
2024-03-13 09:33:01.944098,33.81282616666667,-84.1601895
2024-03-13 09:33:02.941811,33.81282566666667,-84.160189
2024-03-13 09:33:03.943860,33.812825,-84.16018833333334
2024-03-13 09:33:04.943000,33.81282516666667,-84.1601885
2024-03-13 09:33:05.943303,33.812825333333336,-84.16018866666667
2024-03-13 09:33:06.941377,33.81282516666667,-84.160189
2024-03-13 09:33:07.943024,33.8128255,-84.16018933333334
2024-03-13 09:33:08.942934,33.81282483333333,-84.160189
2024-03-13 09:33:09.943525,33.812824166666665,-84.1601885
2024-03-13 09:33:10.941694,33.81282383333333,-84.16018766666667
2024-03-13 09:33:11.942234,33.8128235,-84.16018716666666
2024-03-13 09:33:12.950108,33.812823,-84.16018683333333
2024-03-13 09:33:13.947145,33.8128235,-84.16018616666666
2024-03-13 09:33:14.946651,33.81282316666667,-84.16018516666666
2024-03-13 09:33:15.945777,33.812823333333334,-84.16018416666667
2024-03-13 09:33:16.947473,33.8128235,-84.16018283333334
2024-03-13 09:33:17.948146,33.812823333333334,-84.160182
2024-03-13 09:33:18.942905,33.812822833333335,-84.16018133333333
2024-03-13 09:33:19.942482,33.81282266666667,-84.1601805
2024-03-13 09:33:20.941019,33.8128225,-84.16017983333333
2024-03-13 09:33:21.941069,33.8128225,-84.1601795
2024-03-13 09:33:22.942702,33.81282233333334,-84.16017916666667
2024-03-13 09:33:23.942141,33.812822,-84.16017883333333
2024-03-13 09:33:24.944046,33.81282183333333,-84.16017883333333
2024-03-13 09:33:25.948975,33.81282183333333,-84.16017933333333
2024-03-13 09:33:26.942158,33.81282183333333,-84.1601795
2024-03-13 09:33:27.941056,33.812821666666665,-84.16017983333333
2024-03-13 09:33:28.941766,33.8128215,-84.16017983333333
2024-03-13 09:33:29.943888,33.8128215,-84.16017983333333
2024-03-13 09:33:30.942675,33.81282133333333,-84.1601795
2024-03-13 09:33:31.943336,33.812821,-84.16017883333333
2024-03-13 09:33:32.941292,33.812821,-84.16017816666667
2024-03-13 09:33:33.945818,33.81282083333333,-84.1601775
2024-03-13 09:33:34.941245,33.81282083333333,-84.160177
2024-03-13 09:33:35.942141,33.81282066666667,-84.16017683333334
2024-03-13 09:33:36.942123,33.812820333333335,-84.160177
2024-03-13 09:33:37.943292,33.812819833333336,-84.160177
2024-03-13 09:33:38.942789,33.81281933333333,-84.160177
2024-03-13 09:33:39.946433,33.812819,-84.1601775
2024-03-13 09:33:40.941156,33.812818666666665,-84.16017783333334
2024-03-13 09:33:41.940243,33.8128185,-84.16017816666667
2024-03-13 09:33:42.943073,33.8128185,-84.16017783333334
2024-03-13 09:33:43.949453,33.8128185,-84.1601775
2024-03-13 09:33:44.942861,33.812818666666665,-84.1601775
2024-03-13 09:33:45.940243,33.812818666666665,-84.1601775
2024-03-13 09:33:46.941433,33.812819,-84.16017683333334
2024-03-13 09:33:47.942668,33.81281883333333,-84.1601765
2024-03-13 09:33:48.941766,33.8128185,-84.16017633333334
2024-03-13 09:33:49.941304,33.812818166666666,-84.1601765
2024-03-13 09:33:50.947372,33.81281766666667,-84.1601765
2024-03-13 09:33:51.940233,33.81281716666667,-84.16017683333334
2024-03-13 09:33:52.940679,33.8128165,-84.16017733333334
2024-03-13 09:33:53.942644,33.812815666666665,-84.16017766666667
2024-03-13 09:33:54.940665,33.8128145,-84.16017783333334
2024-03-13 09:33:55.942198,33.8128135,-84.16017783333334
2024-03-13 09:33:56.940654,33.81281233333333,-84.16017783333334
2024-03-13 09:33:57.941196,33.81281116666667,-84.16017766666667
2024-03-13 09:33:58.939709,33.81281033333333,-84.160178
2024-03-13 09:33:59.940749,33.8128095,-84.160178
2024-03-13 09:34:00.944267,33.812809,-84.16017716666667
2024-03-13 09:34:01.940819,33.812809,-84.16017633333334
2024-03-13 09:34:02.940554,33.812808833333335,-84.1601755
2024-03-13 09:34:03.944412,33.812809,-84.16017483333333
2024-03-13 09:34:04.940575,33.81280866666667,-84.1601745
2024-03-13 09:34:05.940724,33.81280866666667,-84.16017416666666
2024-03-13 09:34:06.944080,33.8128085,-84.16017416666666
2024-03-13 09:34:07.940319,33.81280816666667,-84.16017416666666
2024-03-13 09:34:08.942356,33.8128075,-84.16017416666666
2024-03-13 09:34:09.941165,33.812807166666666,-84.16017433333333
2024-03-13 09:34:10.943564,33.812807,-84.16017466666666
2024-03-13 09:34:11.941513,33.812807,-84.160175
2024-03-13 09:34:12.941941,33.812807,-84.16017566666666
2024-03-13 09:34:13.943066,33.81280733333333,-84.16017616666667
2024-03-13 09:34:14.941856,33.812807666666664,-84.1601765
2024-03-13 09:34:15.946257,33.8128075,-84.16017716666667
2024-03-13 09:34:16.942978,33.8128075,-84.16017766666667
2024-03-13 09:34:17.943156,33.8128075,-84.16017833333333
2024-03-13 09:34:18.940877,33.81280733333333,-84.160179
2024-03-13 09:34:19.942917,33.8128075,-84.16017883333333
2024-03-13 09:34:20.939963,33.812807666666664,-84.160179
2024-03-13 09:34:21.943739,33.812808,-84.16017933333333
